applicant_id,annual_income,monthly_expenses,credit_score,existing_loans,total_existing_loan_amount,outstanding_debt,bank_acc_history
27107,105795,4441,767,2,42903,7470,2
27108,124452,2612,797,0,15471,6240,3
27109,63179,1357,344,1,1313,8672,9
27110,74395,4442,823,1,9232,21310,3
27111,50635,519,418,0,27283,2837,5
27112,65504,1935,354,0,24028,26917,0
27113,59286,2535,478,2,19429,20842,7
27114,128901,2470,788,0,48370,11491,8
27115,32279,4172,474,1,47716,12013,4
27116,79987,2777,823,2,39382,21616,2
27117,56429,742,425,1,19574,28106,8
27118,30371,2699,439,1,1701,27294,0
27119,62733,4231,302,2,43988,20880,7
27120,32377,1353,576,1,39889,19077,3
27121,140670,1052,745,1,29449,10876,7
27122,73839,2279,785,1,17547,29845,4
27123,110409,4456,733,2,1284,3776,8
27124,46215,1940,466,0,43028,17596,1
27125,139473,3216,713,1,4751,11112,1
27126,125208,1445,751,0,39268,6731,9
27127,50698,1420,706,2,47157,4854,9
27128,145761,775,755,1,38582,14399,0
27129,59274,3745,504,1,26473,16262,0
27130,87877,883,759,0,25466,9006,9
27131,27190,2086,397,2,5511,7830,6
27132,85382,3766,703,0,15859,14384,9
27133,57238,1417,559,0,36051,26661,4
27134,146638,3953,711,0,820,3387,5
27135,75073,967,824,1,28757,7931,4
27136,65852,1499,509,1,2539,8542,1
27137,145785,3316,818,1,7292,21660,0
27138,143740,3619,776,0,48499,26727,1
27139,126371,1524,802,0,7975,14880,1
27140,72214,2226,829,0,33018,24162,4
27141,123137,720,708,1,7614,24489,2
27142,83718,1481,767,1,45528,10789,6
27143,136022,4500,759,1,22759,27407,3
27144,100514,2055,836,0,34736,17782,8
27145,136437,3013,709,2,291,2586,1
27146,66312,4196,750,2,21067,3289,2
27147,28549,1199,300,0,5393,20361,5
27148,92886,1335,718,0,46163,659,8
27149,42821,4815,420,2,38746,7764,1
27150,76801,3436,750,1,19196,17764,1
27151,144399,2175,725,0,27305,15864,8
27152,74036,2261,761,0,47931,8291,2
27153,98860,1023,773,0,12567,29860,0
27154,116616,1778,745,1,20493,9988,7
27155,59596,2084,737,1,1929,3307,5
27156,35113,567,456,1,40830,19157,9
27157,75823,1625,757,1,2745,851,2
27158,48232,1452,444,0,36145,8083,1
27159,41523,4972,342,1,31878,14357,5
27160,136066,885,787,0,19830,4292,0
27161,106367,3534,817,2,10295,24593,1
27162,80971,1774,774,0,26270,8556,5
27163,102122,1554,759,1,28564,17712,8
27164,116654,3221,846,2,19240,26454,1
27165,42534,1310,542,0,15316,28085,1
27166,32574,2646,514,1,43707,29340,0
27167,65873,1767,318,0,44563,14214,7
27168,83222,3835,818,0,24950,22225,5
27169,51917,1103,776,0,45384,21542,1
27170,134033,695,837,2,21994,9915,9
27171,103918,2886,724,0,12621,29068,7
27172,117500,4027,800,2,49412,4686,5
27173,53170,4843,731,2,35739,14750,6
27174,21203,2225,458,0,11127,25967,6
27175,56590,2264,351,0,6800,27775,3
27176,142218,1971,816,2,15772,12182,7
27177,55407,862,548,0,17673,18718,3
27178,100986,3537,726,2,39083,10812,9
27179,62367,1321,769,2,47998,6558,3
27180,36642,4049,353,0,17629,10450,0
27181,34795,3716,491,1,41844,10032,9
27182,93228,4222,732,0,42111,4425,3
27183,58166,1685,737,0,13072,27835,7
27184,60388,4905,504,1,22871,27087,1
27185,76551,4371,796,0,42665,486,2
27186,105733,3637,799,0,10912,12383,6
27187,60260,2308,770,2,35636,24677,6
27188,39981,4430,565,0,958,25757,4
27189,68014,3765,795,1,20715,26979,1
27190,21289,1949,523,2,20535,23440,5
27191,85478,1295,803,0,34517,20348,0
27192,79365,1074,841,2,4156,13269,7
27193,24251,4492,585,0,38734,16400,8
27194,138220,1459,849,1,49301,29345,0
27195,76888,1499,797,0,38500,426,0
27196,117762,4060,708,0,28587,26033,2
27197,51547,2831,597,1,42359,8979,5
27198,75003,2578,828,0,3531,14065,0
27199,122969,1181,828,2,27585,5981,7
27200,111080,3301,764,1,47883,5938,5
27201,144461,3621,770,1,33799,10210,9
27202,99869,4402,758,2,3299,18835,0
27203,24477,694,471,2,21474,5741,5
27204,147636,3881,728,0,32725,1988,6
27205,117686,3006,799,2,22405,3735,6
27206,59474,3820,749,2,11634,6743,8
27207,62888,1666,544,1,15951,6091,6
27208,103815,2939,711,1,38222,5679,0
27209,139757,2031,773,1,42690,25965,7
27210,67149,3519,436,1,40008,18015,7
27211,50695,1809,764,1,46747,3019,2
27212,139045,1630,830,1,24154,17679,8
27213,78322,1207,748,1,18567,3896,8
27214,54306,3159,596,1,38951,1371,8
27215,141091,2891,781,1,21933,22636,1
27216,57457,555,310,0,41957,686,3
27217,93093,3993,776,0,17418,16172,7
27218,90302,4983,817,2,17468,21467,1
27219,77781,1073,756,0,48118,24211,2
27220,57655,4577,405,2,12815,19959,8
27221,146038,1071,806,1,43156,6046,6
27222,142499,2351,710,2,271,16851,7
27223,73636,4051,801,0,12495,18999,0
27224,109764,4991,831,1,13777,18163,6
27225,50137,3419,728,1,13611,27227,8
27226,66136,3994,728,1,24476,23135,6
27227,56533,4187,773,2,15950,7691,9
27228,74400,3157,792,1,27124,6445,6
27229,32278,4414,529,1,41172,12510,8
27230,43821,2133,413,1,39849,17847,5
27231,82751,2450,805,2,42160,3132,9
27232,56671,1416,794,2,17141,7596,5
27233,145797,971,716,2,22737,7096,7
27234,70169,4971,813,1,40475,858,9
27235,139462,1110,818,1,33795,28217,7
27236,88588,1642,742,0,851,4829,1
27237,45695,3487,316,2,4258,18789,9
27238,120539,649,710,2,12992,5302,2
27239,100097,974,833,2,39983,27862,9
27240,116210,3984,849,0,564,28788,2
27241,81958,1772,788,0,9664,21912,2
27242,34425,2421,469,1,21270,18881,3
27243,149958,2730,760,0,18245,7739,7
27244,35158,1032,569,1,15271,8092,8
27245,69118,3625,829,0,33740,28783,5
27246,129076,2128,703,0,32489,1488,2
27247,48282,1396,493,1,5977,6358,7
27248,108173,1808,729,1,251,24758,9
27249,56064,3348,821,1,996,25101,1
27250,33778,1904,379,1,22667,9060,1
27251,117959,3555,766,0,6428,4013,9
27252,146949,654,822,1,34781,2949,5
27253,74397,2825,738,0,18238,15761,0
27254,124822,2979,725,2,30601,3567,4
27255,90171,1508,801,2,38541,28100,2
27256,36847,3922,441,2,14867,21055,3
27257,75209,3923,819,0,6573,1837,8
27258,114984,2488,740,0,32839,19839,0
27259,88320,3788,824,0,40699,19042,4
27260,81352,883,733,2,21121,15346,3
27261,118334,2301,761,2,12140,3909,6
27262,89293,3178,732,1,19618,185,3
27263,36001,4802,335,0,523,21368,7
27264,147087,955,846,0,47692,20159,5
27265,76755,1345,765,1,28223,13433,0
27266,77697,2106,716,2,21036,27253,6
27267,82615,2435,797,0,22366,2429,5
27268,68220,3510,413,1,12851,14490,7
27269,145159,1871,751,0,41975,18993,4
27270,95833,4569,733,1,10875,10083,6
27271,52579,3292,757,2,11161,17177,6
27272,141650,4726,804,1,4144,5088,8
27273,58786,2497,334,1,36429,29553,3
27274,98588,846,746,1,3049,29773,0
27275,57136,3084,835,1,1961,10074,4
27276,81864,3526,834,2,47181,28525,4
27277,148601,730,812,0,37920,7248,4
27278,108876,1112,762,0,29163,14352,2
27279,49867,4920,471,0,17665,27917,2
27280,111174,3443,775,0,47491,27816,6
27281,65100,4815,425,1,11185,25028,6
27282,126250,3525,718,0,37001,25227,2
27283,56633,4120,402,0,25082,24774,6
27284,70046,4490,794,1,28296,1097,9
27285,130111,2554,708,2,35716,9069,6
27286,24545,2620,375,2,33995,21856,0
27287,81808,1075,726,0,13709,26363,0
27288,98669,3515,841,2,41174,14898,5
27289,41842,4026,306,2,25475,14467,5
27290,77052,1323,811,0,43109,3391,7
27291,89094,660,796,2,31714,10264,3
27292,50100,2859,422,2,5039,25608,3
27293,67549,2154,363,1,17878,3402,6
27294,51382,1555,386,1,779,1062,2
27295,99340,4226,738,1,34896,29971,5
27296,91299,562,755,2,11004,17283,8
27297,38535,3503,345,1,15879,21549,0
27298,142983,3960,779,2,37497,14105,6
27299,24732,1070,359,0,26609,9469,9
27300,69310,4782,714,0,22176,28964,2
27301,131186,4284,733,1,19267,2747,3
27302,66391,4337,731,2,17088,22084,2
27303,54813,4929,374,0,21982,26581,9
27304,116216,1175,825,2,47241,22252,9
27305,23246,4205,381,1,36525,28194,9
27306,48289,2380,539,0,27131,12792,0
27307,68277,1412,319,0,20816,22977,7
27308,60946,3872,340,0,18627,23359,4
27309,22769,726,446,0,11889,16348,4
27310,22970,3431,472,1,48073,29357,8
27311,61431,2401,846,1,10379,11252,2
27312,136872,4083,776,2,11570,6942,4
27313,123354,2065,822,0,34618,11012,5
27314,52614,1701,751,0,2646,19878,3
27315,137944,3565,700,2,12266,8345,4
27316,137863,906,848,2,16282,6826,7
27317,44618,2221,586,2,30969,15512,7
27318,57380,3936,816,2,38007,5423,3
27319,133749,1299,759,2,29841,2451,0
27320,27913,1896,399,1,20762,23428,3
27321,136188,3521,759,1,29049,21976,3
27322,103617,932,760,0,20150,23024,4
27323,68574,2252,482,2,34306,22731,1
27324,133613,3858,796,0,38605,29735,2
27325,99680,2744,825,0,15460,5189,5
27326,80707,2262,839,0,4441,24449,1
27327,130586,1524,792,0,20267,14878,4
27328,39784,1716,479,0,21219,9688,0
27329,69257,1388,769,1,27949,233,6
27330,49334,2816,500,0,20663,17281,5
27331,101166,3099,806,2,33214,28347,5
27332,74172,3515,824,2,27535,12224,4
27333,37119,4911,525,0,21288,22816,0
27334,42798,2249,353,2,49164,5369,9
27335,128212,2956,787,2,152,5953,0
27336,50632,1469,760,1,38969,4841,1
27337,62698,4758,419,2,10151,25497,1
27338,119655,3777,800,1,2397,6770,0
27339,113563,839,730,1,41557,18619,4
27340,65263,3265,365,0,24739,10649,5
27341,141008,3632,805,2,20685,8726,7
27342,149832,4669,788,2,7328,25578,4
27343,95991,4249,792,0,5724,17809,6
27344,63264,1071,549,0,38842,17223,2
27345,116553,4546,800,1,4257,13856,2
27346,36387,3190,331,0,14020,27430,9
27347,66276,1732,805,1,30469,9426,4
27348,95865,1425,815,0,37690,20941,5
27349,99165,802,777,2,23907,25138,9
27350,76119,3479,723,2,8547,22533,1
27351,86735,4833,779,0,11632,14696,9
27352,55704,741,840,2,1524,2443,2
27353,48018,629,415,1,15465,21133,8
27354,45864,3667,549,2,43680,1368,8
27355,72523,1595,756,0,1145,1781,5
27356,65023,1117,410,0,27977,7377,7
27357,139097,4520,753,1,6097,17343,9
27358,59251,2991,776,0,22206,1715,7
27359,80300,1031,768,1,12154,22944,0
27360,138941,2954,773,2,15221,2502,5
27361,64848,2874,823,0,11446,1540,9
27362,66679,3017,791,0,49795,9664,9
27363,76245,2405,796,2,27434,29315,2
27364,115769,1450,743,2,34993,20145,9
27365,61180,1764,426,0,9724,10312,2
27366,57282,2758,341,2,599,23119,8
27367,145874,1400,801,1,31597,16446,9
27368,35879,2632,336,1,45289,24879,3
27369,108379,1954,725,1,10214,5804,3
27370,26646,4799,314,1,26962,2852,0
27371,137783,4564,828,1,15607,6440,0
27372,90931,4393,721,2,21067,29580,0
27373,112150,1218,827,2,44901,20926,5
27374,67491,621,700,2,32369,18162,2
27375,86311,4843,807,0,40239,28951,2
27376,133671,3769,842,2,19033,18865,3
27377,50419,1279,722,0,26495,10829,8
27378,74237,4915,722,0,24790,21958,3
27379,53742,2575,560,0,27031,15766,9
27380,60246,2979,778,1,49972,27718,2
27381,42884,2608,335,2,22102,14267,8
27382,62095,4533,848,0,43225,15822,1
27383,63618,735,808,1,48207,2110,8
27384,72414,4970,702,0,40359,7845,6
27385,30649,2598,599,0,20577,6740,6
27386,138993,3657,749,2,27544,21428,1
27387,97282,1821,780,2,101,28030,5
27388,104999,1591,758,2,40159,8755,2
27389,119935,4903,729,0,15605,13944,7
27390,70856,670,738,0,11085,16838,7
27391,85453,3061,846,0,26514,6626,8
27392,66437,3114,301,1,25476,5361,0
27393,20023,644,337,0,10874,22190,0
27394,31354,4499,378,2,19804,12985,4
27395,99888,3595,811,2,47191,24837,4
27396,140248,899,803,0,16567,24362,0
27397,55181,2722,776,2,16383,26430,2
27398,65462,614,496,1,25435,22492,0
27399,140420,4963,746,0,17268,10719,5
27400,111401,1097,725,1,29531,15243,8
27401,32803,4793,475,1,10046,19149,0
27402,79688,4467,742,2,2936,24794,1
27403,100927,2787,798,1,10193,14685,2
27404,148330,575,710,1,45372,26531,2
27405,106407,4132,741,0,44222,15125,0
27406,28221,3781,303,2,18210,24549,9
27407,107124,693,715,0,45112,10135,9
27408,106557,2219,745,1,28529,20143,4
27409,72566,4909,713,0,11901,22240,3
27410,116323,4024,725,0,33683,2200,0
27411,145419,3967,703,2,19278,4165,5
27412,130868,3271,782,2,23883,10232,8
27413,101592,4004,809,2,7801,14342,1
27414,127364,4588,771,0,18658,27200,1
27415,49251,1559,581,2,32944,24137,5
27416,83852,3822,748,0,2895,16250,1
27417,50480,4138,347,2,33443,2753,9
27418,57827,3319,790,2,4483,29145,0
27419,60138,2226,844,1,39012,12528,6
27420,45138,3240,337,2,5378,10303,1
27421,51186,2177,756,0,26854,19058,4
27422,101411,2269,735,1,7240,29394,4
27423,70714,2989,823,2,13020,23065,9
27424,110733,3382,846,0,32091,10279,0
27425,107810,3792,836,2,4969,11476,4
27426,132073,1024,729,2,17194,6914,0
27427,118045,4167,767,1,30801,23603,0
27428,50542,546,796,2,31207,9272,2
27429,22594,540,501,2,19119,12777,0
27430,52718,4671,723,0,14726,16796,6
27431,104219,3918,821,1,3608,1562,1
27432,84119,2964,803,0,19672,74,8
27433,84803,2475,794,2,11989,11868,8
27434,116337,763,722,0,34623,25402,6
27435,87075,4354,737,0,39219,26569,0
27436,107028,1206,834,0,20903,9869,8
27437,38411,2979,431,0,44596,7295,4
27438,22461,3548,525,0,33438,9823,5
27439,144907,3083,717,0,40016,15124,4
27440,25110,2502,462,2,24438,19737,1
27441,24153,2922,441,0,39020,27575,9
27442,143150,4983,802,0,28557,3244,4
27443,32140,3490,376,1,4625,27286,8
27444,89085,1096,830,2,38728,988,5
27445,54853,2311,725,0,26704,13668,8
27446,108252,3821,775,1,17685,23143,2
27447,40994,2222,535,0,13061,13559,3
27448,142581,3503,751,2,27875,4835,0
27449,98586,1189,772,2,19152,11295,8
27450,80849,713,748,1,4262,8529,3
27451,128337,4081,711,0,31068,12904,0
27452,116796,1163,771,0,47189,19184,8
27453,41485,4588,331,1,46432,5542,2
27454,139647,4926,760,1,23513,20468,0
27455,78690,1772,737,2,7272,26184,8
27456,64332,4676,480,0,48191,15863,8
27457,59064,1714,793,2,19709,7222,5
27458,119322,4154,755,2,39015,9613,7
27459,51736,1018,704,2,39417,12203,5
27460,24036,4961,404,0,444,7287,0
27461,62234,4766,760,1,5457,26704,1
27462,127106,1329,822,0,34378,6587,7
27463,125425,825,796,2,15281,13891,6
27464,60329,3783,510,0,25525,20416,5
27465,111204,3461,722,1,38630,4837,9
27466,146282,4906,757,0,39064,24045,4
27467,119606,3679,721,1,46373,3590,8
27468,67015,1173,745,0,21723,23030,4
27469,77975,2212,825,0,17242,26687,0
27470,138886,2515,829,0,22991,693,8
27471,43055,4004,347,2,31222,22377,0
27472,25393,2678,546,0,25813,5997,5
27473,57505,1851,815,0,15022,22833,9
27474,99053,1781,817,2,7498,8467,6
27475,51240,3409,774,2,13069,28178,4
27476,26405,4214,559,2,25276,4306,1
27477,60982,4347,819,2,12499,22865,9
27478,80180,1458,792,2,5609,27972,6
27479,62096,2253,502,0,1606,24667,2
27480,28367,3742,419,1,32810,9978,3
27481,64845,684,806,1,19494,23841,4
27482,115424,4304,734,1,48454,18855,5
27483,146185,1340,716,2,42341,17638,6
27484,113677,2590,747,0,28579,24901,6
27485,32300,2102,433,1,2785,2636,3
27486,130821,3008,831,1,49459,21835,8
27487,134178,4904,799,1,24937,5562,9
27488,65023,3495,454,1,48361,2992,3
27489,149455,4474,830,1,41548,5615,3
27490,85770,4737,801,2,4439,11421,4
27491,119791,1757,769,2,49187,21882,8
27492,45096,520,425,1,14292,24773,5
27493,85005,1583,727,1,7204,10800,1
27494,55638,4746,709,0,17352,26821,5
27495,97721,3998,740,2,17383,7838,1
27496,54839,2317,357,0,42908,25747,2
27497,97488,2194,759,2,2584,14768,4
27498,98211,3062,818,1,9764,3987,3
27499,50855,897,571,1,26872,4700,9
27500,58611,2692,419,2,11346,14306,0
27501,41244,937,481,1,24132,18852,8
27502,63003,1781,720,0,10613,6739,1
27503,58603,591,486,1,11683,15294,7
27504,136279,4373,796,0,42242,20512,1
27505,128894,4715,752,0,6812,15020,2
27506,116079,2667,790,2,28634,9624,8
27507,63440,2832,771,0,2910,2961,1
27508,73129,1236,712,1,35136,27857,3
27509,126058,3697,769,1,36331,27526,8
27510,64033,1732,314,2,33243,11300,5
27511,118577,1058,842,0,9261,11972,2
27512,83075,556,820,2,5879,14944,8
27513,56279,4154,821,1,41267,16090,1
27514,62757,847,550,1,21199,2897,3
27515,72631,4367,824,1,31150,27059,9
27516,137800,4224,818,0,2617,28046,0
27517,50161,1483,707,1,23188,13905,0
27518,63094,2421,526,0,20567,21082,7
27519,103086,766,849,0,17976,11288,8
27520,144375,2612,710,1,3164,19993,7
27521,98903,3462,723,2,42531,28045,3
27522,52760,1886,365,0,31161,20422,8
27523,141941,3012,754,0,31290,3924,7
27524,96746,2604,770,0,9081,6049,3
27525,54792,3823,787,0,31186,1333,8
27526,68650,1749,490,1,14944,27378,0
27527,130581,773,710,1,2782,23680,6
27528,57937,2469,708,2,29319,24051,7
27529,131763,4234,704,2,7335,16642,3
27530,132090,3024,818,1,43891,15959,6
27531,130829,4342,836,0,2506,28861,4
27532,129381,2462,798,2,42535,25011,6
27533,65543,3409,471,0,8931,23205,3
27534,119699,2372,807,0,30028,26411,3
27535,34486,1702,447,1,26682,22469,7
27536,144228,783,768,2,9450,13318,7
27537,25484,3348,496,0,3018,19504,3
27538,66712,3085,777,1,24458,21813,5
27539,145818,4516,726,1,3295,11893,0
27540,66739,3435,703,1,47352,16106,2
27541,37242,1006,572,0,6551,1393,2
27542,46853,4024,536,1,32524,6937,6
27543,56424,4170,811,0,36293,25602,4
27544,100856,4990,734,0,48438,22822,7
27545,123530,2338,836,0,44522,29237,0
27546,140911,1370,770,2,30963,6089,7
27547,147633,2485,712,2,36345,29625,2
27548,100307,2376,750,0,3107,1557,8
27549,145124,3128,815,2,47103,28862,9
27550,60068,1293,410,2,38117,22601,8
27551,26972,3698,320,2,6258,5099,4
27552,119335,1774,753,2,46960,244,5
27553,69579,1352,322,1,6072,14563,8
27554,82685,671,831,1,32173,14290,3
27555,54574,4376,378,2,36998,1162,1
27556,134926,2451,837,0,46224,26657,9
27557,47814,2272,494,2,27919,28908,8
27558,142260,1662,704,1,16835,13575,2
27559,122182,1587,849,0,34410,10041,2
27560,64124,3601,828,0,25851,19405,2
27561,133291,3199,764,0,41819,3685,8
27562,99167,1171,700,1,47,6166,1
27563,83813,2660,772,0,6090,21632,6
27564,44692,1451,550,2,24370,26951,2
27565,120707,4800,742,1,4507,7618,5
27566,63902,796,745,1,33539,3349,9
27567,131195,4990,746,1,45767,25783,7
27568,108725,655,792,1,15866,7315,9
27569,129551,2844,747,0,24381,8388,4
27570,44682,4703,459,2,25456,2024,5
27571,84105,2068,738,1,11576,6977,3
27572,65054,1028,825,1,21385,24384,0
27573,61145,3185,840,2,27091,17572,6
27574,98578,4210,742,1,38104,922,7
27575,57965,4517,728,2,44074,16470,9
27576,114427,1859,813,1,37242,9182,1
27577,43080,4313,309,1,44975,15575,9
27578,143126,785,713,0,48193,16077,9
27579,83248,3993,820,0,26575,10682,4
27580,89185,3026,771,0,47999,13382,1
27581,36737,3496,539,2,2747,11002,4
27582,64733,578,522,1,8700,9071,4
27583,127354,4602,705,1,40238,11790,7
27584,38915,3761,564,1,5983,11797,4
27585,102807,765,708,0,5666,26308,5
27586,93788,1555,757,2,1088,2512,0
27587,54710,4114,337,1,13728,11896,4
27588,42085,561,435,0,37413,5231,9
27589,24339,4062,433,2,40964,11801,9
27590,43195,1773,566,0,3789,7718,4
27591,67768,2236,490,0,18698,29690,5
27592,137385,912,759,0,3445,19282,5
27593,59390,4343,838,0,45530,25222,0
27594,107315,701,798,0,39161,28319,8
27595,68592,1760,476,0,1168,19490,0
27596,134846,1550,817,2,6095,2789,0
27597,98541,2659,738,0,37327,8516,9
27598,55117,1506,312,1,38525,29402,7
27599,23513,1761,523,2,12352,23357,7
27600,87684,634,753,2,43306,22015,4
27601,143143,2792,780,2,11869,20087,9
27602,85638,2654,815,1,22789,10985,7
27603,57696,2507,811,0,13265,9014,1
27604,65169,2001,808,2,21964,23059,1
27605,24457,3508,489,2,18789,27188,8
27606,119937,4602,701,1,19825,24223,9
27607,145347,2725,819,1,26378,27731,8
27608,58174,3426,833,1,21278,3119,0
27609,124321,4572,723,0,4734,398,0
27610,93030,1772,753,1,18246,26963,1
27611,25115,1861,341,2,2020,19813,9
27612,68220,3440,576,0,17292,3087,8
27613,52067,4704,745,2,37411,25346,1
27614,56553,3237,539,2,21780,14784,6
27615,94397,2870,809,1,40192,4707,8
27616,82943,1318,704,0,30901,20935,0
27617,130798,3085,719,1,45742,27796,1
27618,117592,4316,845,1,23309,20849,7
27619,119935,4929,741,2,4220,8986,6
27620,76300,2854,846,0,33916,5241,7
27621,146512,3626,809,0,6243,2691,7
27622,140570,4557,712,0,10658,21287,1
27623,140468,2625,770,1,825,8711,5
27624,51981,583,715,0,29176,13199,0
27625,128814,4820,703,2,35389,9336,4
27626,101795,4415,836,1,20497,6476,9
27627,96110,2225,731,1,35692,12709,7
27628,66430,624,499,1,32378,10936,9
27629,148597,554,805,1,34882,13592,9
27630,89620,822,774,2,23497,7821,3
27631,94680,3000,798,1,36251,23599,3
27632,61351,2862,802,0,21343,14070,9
27633,66247,677,318,0,15445,12735,2
