applicant_id,gender,age,marital_status,dependents,education,employment_status,occupation_type,residential_status,address_state
29691,Female,62,Divorced,2,High School,Employed,Freelancer,Own,CT
29692,Male,48,Married,1,Postgraduate,Employed,Salaried,Rent,NY
29693,Male,31,Married,1,High School,Self-Employed,Salaried,Own,MD
29694,Male,57,Married,2,High School,Self-Employed,Salaried,Own,MI
29695,Male,27,Single,1,Graduate,Employed,Professional,Own,TX
29696,Male,39,Single,3,High School,Self-Employed,Freelancer,Own,KS
29697,Female,45,Single,1,High School,Employed,Freelancer,Own,NY
29698,Female,41,Single,0,High School,Unemployed,Salaried,Own,MI
29699,Female,65,Single,1,Graduate,Employed,Business,Rent,KS
29700,Female,48,Married,3,High School,Employed,Salaried,Other,MA
29701,Male,29,Married,3,Graduate,Employed,Business,Rent,NJ
29702,Female,35,Single,0,Postgraduate,Self-Employed,Professional,Own,PA
29703,Female,35,Married,3,Postgraduate,Self-Employed,Salaried,Own,MO
29704,Female,68,Married,1,High School,Unemployed,Salaried,Own,MO
29705,Male,39,Single,1,High School,Employed,Professional,Other,WA
29706,Female,31,Single,2,High School,Employed,Professional,Rent,CA
29707,Male,35,Single,0,Graduate,Self-Employed,Freelancer,Rent,FL
29708,Male,35,Married,0,Postgraduate,Unemployed,Salaried,Own,FL
29709,Female,61,Single,1,Postgraduate,Employed,Professional,Own,WA
29710,Female,48,Single,1,High School,Unemployed,Salaried,Own,CA
29711,Male,23,Married,1,High School,Employed,Professional,Own,AL
29712,Female,25,Married,0,High School,Self-Employed,Business,Own,NJ
29713,Female,29,Married,1,Postgraduate,Employed,Business,Own,NV
29714,Male,26,Single,2,Postgraduate,Employed,Salaried,Own,TX
29715,Female,53,Married,1,Postgraduate,Self-Employed,Freelancer,Rent,GA
29716,Female,26,Married,3,High School,Employed,Salaried,Own,MD
29717,Male,40,Married,0,Graduate,Unemployed,Professional,Own,WY
29718,Female,33,Single,3,Graduate,Unemployed,Professional,Rent,CA
29719,Female,34,Single,2,Postgraduate,Self-Employed,Professional,Other,CA
29720,Female,26,Single,3,Graduate,Employed,Professional,Rent,NJ
29721,Female,25,Single,2,Graduate,Self-Employed,Salaried,Other,SC
29722,Male,25,Single,3,High School,Employed,Business,Own,GA
29723,Male,26,Single,2,Postgraduate,Self-Employed,Business,Own,FL
29724,Female,34,Married,0,High School,Self-Employed,Freelancer,Rent,AR
29725,Female,69,Married,1,High School,Employed,Freelancer,Own,AL
29726,Male,26,Married,1,Graduate,Employed,Professional,Other,CA
29727,Female,25,Married,0,Postgraduate,Employed,Freelancer,Own,AZ
29728,Female,27,Single,3,Graduate,Self-Employed,Professional,Own,MD
29729,Female,36,Married,3,High School,Employed,Professional,Own,NV
29730,Female,35,Single,0,High School,Employed,Salaried,Other,NC
29731,Female,18,Married,2,Graduate,Self-Employed,Professional,Rent,TX
29732,Female,40,Married,2,Graduate,Employed,Professional,Own,WY
29733,Male,30,Married,2,High School,Self-Employed,Business,Own,KS
29734,Female,34,Married,3,Graduate,Unemployed,Professional,Rent,WA
29735,Male,37,Married,1,High School,Self-Employed,Business,Other,MO
29736,Female,37,Single,1,Graduate,Employed,Salaried,Other,MD
29737,Male,47,Married,0,Graduate,Unemployed,Salaried,Rent,WA
29738,Female,26,Single,3,Graduate,Unemployed,Freelancer,Own,RI
29739,Male,35,Married,3,Postgraduate,Employed,Professional,Own,IL
29740,Female,30,Divorced,0,Postgraduate,Employed,Business,Rent,NY
29741,Female,32,Single,1,Postgraduate,Unemployed,Salaried,Own,RI
29742,Female,31,Single,1,Graduate,Employed,Freelancer,Own,NY
29743,Female,38,Single,1,High School,Employed,Salaried,Other,CA
29744,Female,25,Single,2,Postgraduate,Employed,Professional,Rent,GA
29745,Male,63,Married,1,High School,Unemployed,Professional,Rent,MO
29746,Female,41,Married,1,High School,Unemployed,Salaried,Rent,TX
29747,Male,27,Single,1,High School,Unemployed,Salaried,Own,MO
29748,Female,35,Divorced,1,Graduate,Employed,Freelancer,Rent,CA
29749,Female,31,Married,2,Graduate,Self-Employed,Business,Own,MN
29750,Male,37,Single,1,High School,Employed,Salaried,Own,SC
29751,Female,62,Divorced,2,High School,Unemployed,Professional,Rent,OH
29752,Male,49,Single,1,Graduate,Employed,Salaried,Own,WA
29753,Male,43,Single,1,High School,Self-Employed,Business,Own,MD
29754,Female,40,Single,0,Graduate,Self-Employed,Business,Rent,LA
29755,Male,43,Married,2,Graduate,Self-Employed,Professional,Own,NC
29756,Male,32,Single,2,Graduate,Self-Employed,Salaried,Own,IL
29757,Male,51,Single,0,High School,Employed,Freelancer,Rent,TX
29758,Male,39,Single,2,High School,Employed,Salaried,Rent,GA
29759,Female,26,Single,0,Graduate,Employed,Salaried,Rent,MO
29760,Female,46,Divorced,2,Graduate,Unemployed,Freelancer,Own,MN
29761,Female,58,Single,2,Graduate,Unemployed,Salaried,Rent,TX
29762,Male,27,Single,1,High School,Employed,Freelancer,Rent,CA
29763,Male,42,Married,3,Graduate,Unemployed,Salaried,Rent,MA
29764,Female,36,Married,1,High School,Employed,Salaried,Rent,IL
29765,Female,49,Married,2,High School,Employed,Salaried,Rent,CT
29766,Male,27,Married,0,Postgraduate,Unemployed,Business,Own,TX
29767,Female,39,Married,2,Graduate,Unemployed,Freelancer,Own,NJ
29768,Male,23,Married,2,Postgraduate,Employed,Freelancer,Rent,MI
29769,Female,21,Married,2,Graduate,Self-Employed,Freelancer,Own,GA
29770,Female,42,Single,3,High School,Employed,Salaried,Rent,FL
29771,Female,36,Married,0,Graduate,Self-Employed,Freelancer,Other,NJ
29772,Female,29,Married,2,High School,Employed,Salaried,Own,CO
29773,Male,32,Married,3,Postgraduate,Unemployed,Salaried,Rent,NJ
29774,Male,45,Single,2,Graduate,Employed,Freelancer,Own,SC
29775,Female,45,Married,0,Postgraduate,Self-Employed,Salaried,Own,FL
29776,Male,48,Married,2,Graduate,Employed,Salaried,Rent,CA
29777,Male,46,Single,3,High School,Unemployed,Professional,Rent,NC
29778,Male,31,Single,2,Graduate,Employed,Freelancer,Own,WA
29779,Male,33,Married,1,Graduate,Self-Employed,Business,Rent,MN
29780,Female,25,Married,1,High School,Self-Employed,Freelancer,Own,CO
29781,Male,40,Single,0,Postgraduate,Employed,Salaried,Rent,MN
29782,Female,35,Single,3,Graduate,Self-Employed,Salaried,Own,MO
29783,Female,40,Single,0,Graduate,Unemployed,Freelancer,Rent,MI
29784,Male,48,Single,1,High School,Employed,Business,Other,FL
29785,Female,36,Married,2,High School,Employed,Freelancer,Own,GA
29786,Female,36,Married,3,Postgraduate,Employed,Business,Own,FL
29787,Female,38,Single,1,High School,Self-Employed,Professional,Rent,MA
29788,Female,57,Married,2,High School,Employed,Business,Rent,NJ
29789,Male,54,Divorced,2,High School,Self-Employed,Professional,Rent,FL
29790,Female,45,Married,3,High School,Unemployed,Business,Own,MI
29791,Male,23,Single,2,Postgraduate,Self-Employed,Salaried,Own,OH
29792,Male,48,Married,2,High School,Self-Employed,Salaried,Rent,WV
29793,Female,30,Divorced,0,Graduate,Unemployed,Freelancer,Other,VA
29794,Female,44,Married,3,Graduate,Self-Employed,Business,Own,NY
29795,Male,69,Married,0,Postgraduate,Employed,Salaried,Other,MI
29796,Male,63,Married,0,Graduate,Self-Employed,Freelancer,Rent,CA
29797,Female,45,Married,1,High School,Self-Employed,Business,Own,CA
29798,Male,41,Divorced,3,High School,Self-Employed,Salaried,Own,NJ
29799,Female,34,Married,2,Postgraduate,Self-Employed,Business,Rent,NJ
29800,Male,30,Divorced,3,Graduate,Employed,Freelancer,Own,CA
29801,Male,60,Single,0,Postgraduate,Employed,Salaried,Rent,PA
29802,Female,25,Single,1,High School,Unemployed,Salaried,Own,OK
29803,Male,31,Single,1,High School,Unemployed,Freelancer,Other,NJ
29804,Male,29,Single,3,High School,Self-Employed,Salaried,Rent,CA
29805,Male,29,Married,2,Postgraduate,Employed,Salaried,Other,PA
29806,Female,50,Divorced,1,Graduate,Unemployed,Salaried,Rent,NJ
29807,Female,51,Married,3,High School,Employed,Business,Own,OH
29808,Male,38,Single,3,Postgraduate,Employed,Professional,Own,CA
29809,Male,68,Single,2,High School,Employed,Professional,Other,MI
29810,Male,45,Single,2,Postgraduate,Employed,Salaried,Own,OR
29811,Female,42,Married,1,Graduate,Unemployed,Freelancer,Rent,NY
29812,Male,38,Married,1,Postgraduate,Self-Employed,Freelancer,Own,TX
29813,Female,44,Single,1,Graduate,Self-Employed,Business,Own,DC
29814,Male,56,Married,2,Graduate,Employed,Professional,Rent,CA
29815,Female,30,Single,1,High School,Unemployed,Salaried,Own,CA
29816,Female,40,Single,1,Graduate,Employed,Business,Rent,NY
29817,Female,48,Single,3,Graduate,Employed,Business,Own,TX
29818,Male,25,Married,3,High School,Self-Employed,Professional,Own,CT
29819,Female,48,Married,1,Postgraduate,Unemployed,Business,Own,MD
29820,Male,37,Single,2,Graduate,Unemployed,Freelancer,Rent,WY
29821,Male,52,Divorced,2,Graduate,Employed,Salaried,Own,OH
29822,Male,48,Single,0,Graduate,Employed,Business,Own,CA
29823,Male,46,Married,1,Graduate,Unemployed,Freelancer,Other,KY
29824,Female,37,Married,0,Postgraduate,Employed,Freelancer,Rent,NY
29825,Female,27,Married,0,High School,Unemployed,Business,Own,CA
29826,Female,39,Married,2,High School,Employed,Business,Own,CA
29827,Female,42,Single,2,High School,Employed,Salaried,Own,OH
29828,Male,45,Single,3,High School,Unemployed,Professional,Rent,NY
29829,Female,18,Married,0,High School,Self-Employed,Freelancer,Rent,CA
29830,Female,27,Single,3,Graduate,Employed,Professional,Rent,CT
29831,Male,44,Married,3,Graduate,Employed,Professional,Rent,NY
29832,Male,55,Single,3,Postgraduate,Employed,Professional,Rent,IL
29833,Male,48,Single,3,Graduate,Employed,Freelancer,Own,CO
29834,Male,34,Married,1,High School,Employed,Business,Own,WV
29835,Male,48,Single,3,High School,Unemployed,Freelancer,Own,MI
29836,Female,46,Married,1,Graduate,Self-Employed,Salaried,Rent,MA
29837,Male,39,Married,1,Graduate,Self-Employed,Salaried,Own,PA
29838,Female,44,Married,2,Graduate,Unemployed,Salaried,Own,FL
29839,Male,25,Married,3,Graduate,Self-Employed,Professional,Own,CA
29840,Female,66,Single,2,High School,Employed,Professional,Rent,NY
29841,Male,28,Single,1,Postgraduate,Self-Employed,Professional,Rent,MA
29842,Female,26,Married,1,Graduate,Unemployed,Salaried,Rent,NJ
29843,Female,36,Single,1,Postgraduate,Self-Employed,Business,Own,TX
29844,Male,49,Single,3,High School,Employed,Professional,Other,CA
29845,Male,45,Married,1,Graduate,Employed,Salaried,Own,WA
29846,Female,30,Married,2,Graduate,Employed,Business,Rent,OR
29847,Male,34,Married,2,Graduate,Employed,Business,Own,CA
29848,Male,27,Single,3,Graduate,Employed,Business,Own,CA
29849,Female,32,Single,1,Postgraduate,Employed,Freelancer,Own,CT
29850,Female,37,Married,1,Graduate,Self-Employed,Freelancer,Own,OR
29851,Male,38,Divorced,2,Graduate,Employed,Salaried,Rent,NJ
29852,Female,28,Married,2,Graduate,Employed,Freelancer,Own,CA
29853,Female,48,Single,1,Postgraduate,Employed,Professional,Own,CA
29854,Male,28,Divorced,0,Graduate,Self-Employed,Professional,Rent,NY
29855,Male,27,Single,3,Postgraduate,Self-Employed,Salaried,Own,CO
29856,Male,43,Married,1,Postgraduate,Employed,Business,Own,VA
29857,Male,27,Married,2,High School,Self-Employed,Freelancer,Own,NY
29858,Male,27,Single,0,High School,Employed,Freelancer,Own,CA
29859,Male,65,Married,3,Graduate,Employed,Salaried,Own,CA
29860,Male,45,Divorced,1,High School,Self-Employed,Salaried,Own,AZ
29861,Male,32,Divorced,2,High School,Employed,Freelancer,Rent,SC
29862,Male,39,Single,0,Graduate,Employed,Freelancer,Own,GA
29863,Female,44,Single,1,Graduate,Self-Employed,Professional,Other,WA
29864,Female,33,Divorced,0,Graduate,Employed,Professional,Other,NY
29865,Female,23,Single,3,Postgraduate,Unemployed,Freelancer,Own,FL
29866,Male,37,Single,3,Postgraduate,Self-Employed,Freelancer,Own,WA
29867,Female,28,Single,2,High School,Employed,Freelancer,Other,NY
29868,Female,34,Single,3,High School,Self-Employed,Salaried,Own,OR
29869,Male,28,Divorced,1,Graduate,Self-Employed,Business,Own,PA
29870,Male,44,Married,1,Postgraduate,Employed,Professional,Own,CA
29871,Female,19,Married,1,High School,Unemployed,Freelancer,Own,CA
29872,Male,30,Married,2,High School,Employed,Salaried,Own,TX
29873,Male,25,Single,0,Graduate,Self-Employed,Freelancer,Other,NY
29874,Female,35,Married,1,Graduate,Self-Employed,Salaried,Rent,NY
29875,Male,27,Married,1,High School,Self-Employed,Freelancer,Other,NM
29876,Female,22,Single,2,Graduate,Employed,Professional,Own,CA
29877,Female,25,Married,1,Graduate,Self-Employed,Professional,Rent,CA
29878,Male,69,Single,1,High School,Self-Employed,Salaried,Own,CA
29879,Male,40,Single,1,Graduate,Unemployed,Professional,Rent,TX
29880,Female,36,Married,2,High School,Unemployed,Professional,Own,IL
29881,Female,37,Married,2,High School,Self-Employed,Business,Other,CA
29882,Male,31,Single,2,High School,Self-Employed,Salaried,Own,VA
29883,Female,25,Married,1,Graduate,Unemployed,Freelancer,Own,CA
29884,Male,60,Divorced,0,High School,Employed,Freelancer,Own,PA
29885,Female,34,Single,2,Postgraduate,Employed,Freelancer,Own,WA
29886,Male,38,Single,2,High School,Unemployed,Professional,Other,CO
29887,Female,39,Single,2,Postgraduate,Self-Employed,Freelancer,Own,CT
29888,Male,39,Single,3,Postgraduate,Unemployed,Salaried,Rent,NJ
29889,Male,41,Married,1,High School,Self-Employed,Professional,Own,CA
29890,Male,26,Divorced,2,Graduate,Employed,Salaried,Own,GA
29891,Female,55,Single,3,Postgraduate,Employed,Salaried,Own,IL
29892,Male,33,Married,1,Graduate,Employed,Freelancer,Own,CA
29893,Female,30,Married,3,High School,Employed,Salaried,Own,MT
29894,Female,50,Married,2,Postgraduate,Employed,Salaried,Rent,LA
29895,Male,29,Single,3,High School,Unemployed,Business,Own,CA
29896,Male,61,Divorced,2,Postgraduate,Self-Employed,Professional,Rent,FL
29897,Female,48,Married,3,Graduate,Self-Employed,Professional,Own,GA
29898,Female,40,Divorced,2,High School,Self-Employed,Salaried,Rent,NJ
29899,Female,25,Married,1,Graduate,Unemployed,Professional,Rent,FL
29900,Female,66,Married,3,Postgraduate,Employed,Business,Own,WA
29901,Male,42,Single,3,Graduate,Employed,Salaried,Own,IL
29902,Female,49,Married,2,High School,Employed,Professional,Own,NY
29903,Male,54,Divorced,1,High School,Employed,Freelancer,Own,LA
29904,Male,44,Married,1,Graduate,Unemployed,Salaried,Own,NY
29905,Female,69,Married,2,Graduate,Self-Employed,Freelancer,Own,NJ
29906,Female,37,Divorced,0,Graduate,Employed,Freelancer,Other,AL
29907,Female,45,Married,2,Graduate,Unemployed,Professional,Rent,CA
29908,Female,41,Married,2,Graduate,Self-Employed,Salaried,Rent,NY
29909,Female,40,Married,0,Postgraduate,Employed,Business,Own,WI
29910,Female,37,Married,1,Postgraduate,Employed,Freelancer,Own,LA
29911,Male,44,Single,0,Graduate,Employed,Professional,Own,NJ
29912,Male,27,Single,2,Postgraduate,Employed,Freelancer,Own,CA
29913,Female,30,Married,2,High School,Self-Employed,Professional,Rent,CO
29914,Female,35,Married,1,High School,Unemployed,Salaried,Own,FL
29915,Female,31,Married,2,Graduate,Self-Employed,Business,Rent,PA
29916,Female,38,Divorced,0,Graduate,Self-Employed,Business,Own,TX
29917,Female,29,Single,0,High School,Self-Employed,Professional,Own,MA
29918,Male,25,Married,1,Postgraduate,Employed,Freelancer,Rent,FL
29919,Male,41,Married,3,High School,Employed,Business,Own,MD
29920,Male,42,Married,0,High School,Employed,Salaried,Own,MA
29921,Female,35,Married,1,Postgraduate,Unemployed,Salaried,Rent,CT
29922,Female,36,Married,2,Graduate,Employed,Professional,Own,FL
29923,Female,62,Single,1,High School,Unemployed,Freelancer,Rent,NC
29924,Male,43,Married,1,High School,Employed,Freelancer,Own,KY
29925,Female,45,Single,3,Graduate,Self-Employed,Salaried,Own,IL
29926,Female,37,Divorced,3,Postgraduate,Employed,Freelancer,Rent,MD
29927,Male,29,Single,3,High School,Self-Employed,Business,Own,NY
29928,Female,29,Married,1,Postgraduate,Self-Employed,Business,Other,CA
29929,Male,49,Single,2,Graduate,Self-Employed,Business,Own,IL
29930,Male,21,Single,3,High School,Employed,Freelancer,Other,NM
29931,Female,44,Single,3,Postgraduate,Self-Employed,Salaried,Rent,AL
29932,Female,27,Divorced,0,Postgraduate,Self-Employed,Salaried,Own,AZ
29933,Female,66,Married,0,Graduate,Self-Employed,Salaried,Own,CA
29934,Male,37,Married,3,High School,Self-Employed,Business,Rent,FL
29935,Male,39,Divorced,1,Postgraduate,Unemployed,Freelancer,Own,PA
29936,Male,43,Married,1,Postgraduate,Self-Employed,Salaried,Own,AL
29937,Female,27,Married,0,Graduate,Employed,Freelancer,Own,MI
29938,Male,56,Married,1,Graduate,Employed,Professional,Own,WV
29939,Female,36,Single,2,High School,Employed,Professional,Own,CT
29940,Male,46,Single,3,Postgraduate,Unemployed,Professional,Rent,WA
29941,Male,38,Single,1,High School,Self-Employed,Salaried,Rent,GA
29942,Male,37,Single,1,High School,Employed,Freelancer,Rent,MI
29943,Female,32,Divorced,1,Postgraduate,Employed,Freelancer,Rent,MO
29944,Female,33,Divorced,0,Graduate,Self-Employed,Freelancer,Rent,FL
29945,Male,56,Married,3,Graduate,Employed,Salaried,Other,OH
29946,Female,26,Divorced,1,Postgraduate,Self-Employed,Freelancer,Own,NV
29947,Female,42,Single,0,Graduate,Employed,Freelancer,Other,CA
29948,Female,39,Single,2,Graduate,Unemployed,Professional,Own,CA
29949,Male,32,Married,1,Graduate,Unemployed,Business,Rent,CA
29950,Male,47,Divorced,0,Postgraduate,Employed,Freelancer,Rent,TX
29951,Female,48,Married,1,High School,Self-Employed,Salaried,Own,TX
29952,Male,42,Divorced,3,Postgraduate,Unemployed,Salaried,Own,FL
29953,Female,35,Married,3,Graduate,Unemployed,Professional,Own,HI
29954,Male,50,Married,1,High School,Employed,Professional,Own,LA
29955,Female,46,Single,1,Postgraduate,Employed,Freelancer,Rent,OH
29956,Female,29,Single,2,Graduate,Unemployed,Salaried,Own,IL
29957,Male,41,Divorced,2,High School,Self-Employed,Freelancer,Own,MO
29958,Female,43,Single,0,Graduate,Employed,Salaried,Own,FL
29959,Female,35,Married,2,High School,Self-Employed,Freelancer,Own,TX
29960,Female,33,Single,1,Graduate,Self-Employed,Salaried,Rent,OK
29961,Female,45,Married,1,Graduate,Unemployed,Salaried,Own,TX
29962,Female,32,Married,0,Graduate,Employed,Business,Rent,NY
29963,Female,44,Single,2,Graduate,Unemployed,Professional,Own,VA
29964,Male,25,Married,3,High School,Self-Employed,Freelancer,Own,PA
29965,Male,33,Single,3,Graduate,Self-Employed,Professional,Rent,OH
