applicant_id,loan_history,loan_amount_requested,loan_term,loan_purpose,interest_rate,loan_type,co-applicant,transaction_frequency
28393,0,7327,171,Education,7.98,Secured,No,25
28394,0,28543,213,Education,12.11,Secured,Yes,27
28395,0,21677,13,Personal,8.9,Secured,No,5
28396,1,21290,189,Education,4.59,Secured,No,8
28397,0,21555,192,Vehicle,13.05,Secured,No,10
28398,0,6411,175,Vehicle,9.28,Secured,Yes,29
28399,0,22444,190,Vehicle,4.21,Secured,No,20
28400,1,20409,207,Vehicle,10.33,Unsecured,Yes,22
28401,0,21537,36,Personal,6.91,Unsecured,Yes,22
28402,0,22437,138,Home,11.98,Secured,No,9
28403,0,20991,208,Vehicle,7.13,Secured,No,22
28404,0,27968,37,Personal,7.99,Unsecured,Yes,29
28405,0,20171,182,Personal,6.28,Unsecured,No,5
28406,0,22273,186,Vehicle,5.6,Secured,Yes,27
28407,0,13285,123,Home,6.9,Unsecured,No,7
28408,0,21987,142,Vehicle,7.88,Unsecured,Yes,20
28409,1,20749,118,Home,8.76,Unsecured,Yes,21
28410,0,13782,20,Home,12.75,Secured,Yes,21
28411,1,7800,88,Home,6.35,Unsecured,No,17
28412,0,31808,14,Home,10.7,Unsecured,Yes,29
28413,0,14611,161,Personal,4.29,Secured,Yes,9
28414,0,20000,24,Personal,9.15,Unsecured,Yes,11
28415,0,24898,163,Home,14.27,Unsecured,No,10
28416,0,37253,230,Education,5.28,Unsecured,No,6
28417,1,23868,175,Home,7.96,Secured,Yes,9
28418,1,20566,111,Home,10.49,Unsecured,No,10
28419,1,36059,183,Home,11.1,Secured,No,15
28420,0,26895,231,Education,8.09,Unsecured,No,7
28421,0,22431,200,Home,4.75,Secured,Yes,20
28422,0,20000,30,Education,13.59,Unsecured,Yes,11
28423,0,31735,214,Personal,8.48,Unsecured,Yes,19
28424,0,23473,93,Personal,7.17,Unsecured,Yes,13
28425,1,29210,118,Home,12.12,Secured,Yes,11
28426,0,6048,61,Home,13.08,Unsecured,Yes,27
28427,0,21957,37,Education,5.55,Secured,No,8
28428,0,22725,33,Home,5.61,Secured,No,24
28429,0,21376,166,Home,4.45,Secured,No,21
28430,0,19879,89,Vehicle,10.52,Secured,Yes,16
28431,0,22589,177,Vehicle,10.59,Secured,No,29
28432,1,35054,44,Personal,7.05,Secured,No,10
28433,0,20000,133,Education,14.38,Unsecured,No,14
28434,0,12808,49,Personal,13.73,Secured,No,24
28435,1,26042,103,Home,11.22,Secured,No,8
28436,0,11257,174,Home,8.03,Secured,Yes,13
28437,0,28268,204,Home,7.62,Unsecured,Yes,12
28438,0,20000,131,Personal,6.63,Unsecured,No,24
28439,0,41085,237,Education,13.59,Secured,No,16
28440,0,20830,232,Home,7.35,Secured,No,14
28441,0,10474,149,Home,3.64,Secured,Yes,17
28442,1,5658,57,Education,8.31,Unsecured,Yes,21
28443,0,27086,87,Personal,11.29,Secured,No,5
28444,0,32790,40,Home,10.61,Unsecured,Yes,16
28445,0,6470,50,Education,9.67,Unsecured,Yes,5
28446,1,25126,210,Home,12.34,Secured,Yes,19
28447,0,20707,22,Personal,10.51,Unsecured,No,18
28448,0,13311,226,Home,3.9,Secured,Yes,14
28449,0,20862,215,Home,8.71,Unsecured,No,27
28450,0,13144,108,Education,7.65,Unsecured,No,20
28451,0,22291,185,Personal,12.17,Secured,No,5
28452,0,33383,89,Education,7.32,Unsecured,No,28
28453,0,20498,19,Vehicle,5.24,Unsecured,No,6
28454,0,31792,15,Vehicle,4.72,Secured,Yes,20
28455,0,20000,74,Education,14.7,Secured,No,26
28456,1,7211,106,Personal,7.74,Secured,Yes,15
28457,0,22404,58,Home,7.46,Secured,Yes,24
28458,0,36832,152,Home,6.54,Secured,No,10
28459,0,20782,65,Education,5.71,Unsecured,No,26
28460,0,20000,210,Vehicle,10.68,Secured,Yes,16
28461,0,38050,98,Personal,6.75,Unsecured,Yes,27
28462,1,24269,190,Education,6.43,Secured,No,24
28463,0,30703,186,Education,12.95,Secured,No,5
28464,0,23942,35,Personal,10.8,Secured,Yes,15
28465,0,19171,105,Home,7.02,Secured,No,5
28466,0,30186,30,Personal,13.56,Secured,Yes,7
28467,0,20831,221,Education,4.27,Unsecured,Yes,9
28468,0,10836,138,Home,3.98,Secured,No,16
28469,0,17603,62,Education,8.93,Secured,No,11
28470,1,28423,229,Education,9.17,Unsecured,Yes,14
28471,1,32915,198,Personal,4.69,Unsecured,Yes,12
28472,0,14392,48,Vehicle,5.93,Unsecured,No,13
28473,0,20000,38,Education,9.58,Unsecured,No,25
28474,1,5603,68,Vehicle,4.15,Secured,No,18
28475,1,22999,55,Home,11.65,Secured,Yes,10
28476,0,23693,149,Education,6.52,Unsecured,Yes,18
28477,0,32613,222,Vehicle,4.47,Secured,No,21
28478,1,33501,88,Home,12.08,Unsecured,Yes,10
28479,0,30266,78,Home,8.37,Unsecured,Yes,12
28480,0,24868,164,Personal,13.32,Secured,Yes,24
28481,0,20000,198,Home,6.65,Unsecured,No,5
28482,0,18749,78,Education,11.45,Unsecured,No,27
28483,0,20235,151,Home,8.71,Secured,Yes,21
28484,1,30977,81,Education,7.44,Unsecured,No,24
28485,0,5684,42,Vehicle,14.41,Unsecured,Yes,10
28486,0,35257,57,Home,13.74,Secured,Yes,10
28487,0,28998,192,Personal,7.42,Secured,No,9
28488,0,28224,124,Home,12.93,Unsecured,No,26
28489,0,23106,92,Vehicle,11.15,Unsecured,Yes,26
28490,0,22264,109,Home,14.99,Secured,Yes,29
28491,0,7456,12,Personal,7.96,Secured,Yes,21
28492,0,26375,205,Personal,5.88,Unsecured,No,24
28493,0,29252,78,Home,12.49,Secured,No,18
28494,0,20000,60,Vehicle,7.36,Unsecured,Yes,14
28495,0,20013,71,Vehicle,4.49,Unsecured,Yes,27
28496,0,11329,155,Education,10.58,Secured,Yes,6
28497,0,26319,104,Home,3.67,Unsecured,Yes,11
28498,0,24001,81,Vehicle,12.38,Unsecured,No,9
28499,0,22832,233,Education,14.38,Unsecured,No,20
28500,0,22482,214,Vehicle,6.98,Secured,Yes,19
28501,0,20783,109,Vehicle,11.04,Unsecured,No,29
28502,1,20068,45,Personal,13.53,Unsecured,No,14
28503,1,21455,77,Vehicle,6.4,Secured,No,13
28504,1,12533,93,Home,3.94,Unsecured,No,7
28505,0,32169,80,Home,6.82,Secured,No,21
28506,0,32098,225,Home,14.65,Secured,No,20
28507,1,20005,209,Home,6.3,Secured,Yes,12
28508,0,30399,14,Home,14.45,Secured,No,10
28509,0,27930,34,Vehicle,13.41,Secured,Yes,16
28510,0,13514,211,Education,9.49,Unsecured,Yes,11
28511,0,25776,37,Home,4.79,Secured,Yes,22
28512,1,20000,86,Home,4.9,Unsecured,Yes,8
28513,0,14412,178,Home,14.87,Unsecured,Yes,13
28514,0,21779,205,Personal,12.64,Secured,Yes,26
28515,1,36203,95,Home,10.72,Secured,Yes,26
28516,0,20031,26,Education,4.55,Unsecured,Yes,26
28517,1,26121,127,Vehicle,6.9,Unsecured,No,8
28518,1,28684,190,Vehicle,7.8,Secured,Yes,7
28519,0,35483,87,Home,6.23,Unsecured,Yes,10
28520,0,20640,58,Vehicle,6.05,Secured,No,17
28521,0,27645,146,Vehicle,8.74,Unsecured,Yes,27
28522,0,7625,198,Home,12.44,Secured,Yes,9
28523,0,9449,108,Vehicle,4.89,Secured,Yes,16
28524,0,30424,168,Home,7.9,Unsecured,Yes,5
28525,0,20025,126,Vehicle,9.81,Unsecured,Yes,28
28526,0,20000,14,Home,4.56,Unsecured,No,6
28527,0,26176,223,Personal,8.95,Secured,No,18
28528,0,20000,236,Vehicle,13.09,Secured,Yes,27
28529,0,35863,235,Personal,12.54,Unsecured,Yes,19
28530,0,23621,109,Personal,9.63,Unsecured,Yes,27
28531,0,10265,111,Home,12.28,Unsecured,Yes,24
28532,0,23209,150,Home,6.79,Secured,Yes,26
28533,0,8975,63,Home,4.64,Secured,No,23
28534,0,20104,53,Home,3.54,Secured,Yes,27
28535,1,20000,29,Education,6.75,Unsecured,Yes,24
28536,0,37191,223,Vehicle,7.31,Secured,Yes,21
28537,0,20042,49,Home,14.5,Secured,No,27
28538,0,22742,209,Home,8.92,Unsecured,Yes,6
28539,0,21938,74,Personal,4.1,Secured,No,13
28540,0,25947,160,Home,4.87,Secured,No,5
28541,0,20000,133,Home,10.2,Secured,Yes,27
28542,0,20330,219,Home,12.98,Secured,No,9
28543,0,10703,214,Home,12.38,Unsecured,No,21
28544,1,22956,120,Education,4,Unsecured,Yes,6
28545,0,28532,194,Home,10.21,Secured,Yes,20
28546,0,24819,147,Home,4.41,Unsecured,Yes,12
28547,0,6662,112,Education,11.64,Unsecured,Yes,29
28548,0,22329,152,Education,11.53,Unsecured,No,6
28549,0,8155,237,Home,11.44,Secured,No,29
28550,0,14949,204,Home,8.11,Unsecured,Yes,23
28551,0,13691,24,Home,5.19,Unsecured,No,26
28552,0,23024,83,Vehicle,4.58,Secured,No,15
28553,0,20000,58,Education,10.67,Secured,Yes,16
28554,1,20318,70,Vehicle,4.31,Secured,No,20
28555,0,23386,188,Education,12.77,Secured,Yes,5
28556,0,21643,50,Vehicle,8.43,Unsecured,No,21
28557,0,21068,56,Home,9.1,Unsecured,Yes,20
28558,0,22958,215,Personal,11.73,Secured,No,15
28559,0,20000,72,Personal,8.98,Unsecured,No,21
28560,0,26125,145,Education,11.48,Secured,No,25
28561,0,23837,67,Home,4.24,Secured,No,11
28562,1,10721,92,Vehicle,9.32,Secured,No,18
28563,1,20607,234,Vehicle,12.03,Unsecured,No,22
28564,1,21422,233,Vehicle,6.18,Secured,No,13
28565,1,20000,168,Home,9.66,Secured,Yes,25
28566,0,7590,163,Education,7.38,Secured,Yes,24
28567,0,7836,131,Personal,3.92,Secured,Yes,5
28568,0,30026,212,Education,3.55,Secured,Yes,5
28569,0,31439,106,Education,7.16,Secured,No,29
28570,0,21306,226,Personal,5.3,Unsecured,Yes,24
28571,0,27922,222,Home,13.77,Unsecured,No,25
28572,0,6888,186,Home,6.71,Unsecured,No,8
28573,1,20000,167,Home,9.03,Secured,Yes,25
28574,1,32481,112,Home,13.74,Secured,No,17
28575,1,26760,133,Home,8.26,Secured,Yes,21
28576,0,10459,90,Home,4.94,Unsecured,No,5
28577,0,38444,160,Vehicle,5.2,Secured,No,8
28578,0,5471,237,Vehicle,13.19,Secured,No,25
28579,0,35865,46,Education,11.85,Secured,No,19
28580,0,21202,70,Home,14.18,Secured,Yes,28
28581,1,20000,34,Home,11.66,Secured,No,27
28582,0,20000,160,Home,10.12,Secured,No,14
28583,0,6883,84,Personal,5.01,Unsecured,No,29
28584,1,7269,121,Education,9.88,Secured,No,23
28585,0,29268,100,Home,4.8,Secured,No,10
28586,1,20000,170,Vehicle,5.84,Unsecured,Yes,22
28587,0,23357,32,Vehicle,9.08,Unsecured,No,22
28588,0,29155,91,Education,12.12,Unsecured,Yes,21
28589,1,20000,136,Education,5.45,Unsecured,Yes,25
28590,1,21446,44,Home,7.97,Secured,No,18
28591,1,5274,32,Home,13.94,Unsecured,No,6
28592,0,22351,82,Home,11.25,Unsecured,No,9
28593,0,20931,65,Home,8.19,Unsecured,Yes,15
28594,1,16781,160,Home,6.68,Secured,No,23
28595,0,20438,72,Personal,14.37,Secured,No,13
28596,0,20000,67,Home,6.36,Unsecured,No,28
28597,0,29132,175,Home,13.81,Secured,No,7
28598,0,20000,234,Home,6.04,Unsecured,No,5
28599,0,16036,134,Personal,14,Secured,No,10
28600,1,8026,76,Personal,12.34,Unsecured,No,22
28601,0,27071,216,Vehicle,11.2,Unsecured,No,7
28602,0,26440,166,Education,4.36,Secured,Yes,21
28603,0,27672,171,Vehicle,7.28,Secured,Yes,11
28604,0,20000,186,Home,14.7,Unsecured,No,17
28605,0,8596,87,Home,10.62,Secured,No,9
28606,1,12818,55,Personal,11.36,Unsecured,Yes,22
28607,0,22634,174,Personal,4.4,Unsecured,Yes,18
28608,0,12727,139,Vehicle,11.11,Unsecured,Yes,17
28609,1,25083,143,Education,12.6,Unsecured,Yes,25
28610,1,34121,215,Personal,11.78,Unsecured,Yes,13
28611,0,27208,129,Vehicle,4.09,Secured,No,19
28612,0,22832,65,Vehicle,8.54,Unsecured,No,5
28613,0,27584,239,Vehicle,12.02,Unsecured,No,11
28614,0,7872,228,Home,13.1,Unsecured,Yes,15
28615,0,40175,88,Personal,3.91,Unsecured,Yes,24
28616,0,24407,143,Vehicle,7.16,Secured,No,20
28617,0,35857,165,Home,13.34,Secured,No,23
28618,1,12212,209,Home,9.65,Secured,No,22
28619,0,21018,230,Vehicle,12.08,Secured,Yes,22
28620,0,9080,197,Vehicle,6.35,Unsecured,Yes,7
28621,1,38927,203,Home,14.7,Unsecured,Yes,15
28622,0,21354,155,Education,11.66,Unsecured,No,27
28623,1,23912,206,Vehicle,7.62,Secured,Yes,28
28624,0,32707,204,Home,5.28,Secured,Yes,19
28625,0,13654,117,Personal,5.36,Unsecured,No,11
28626,0,26119,234,Education,6.68,Secured,Yes,27
28627,0,27959,28,Vehicle,11.48,Secured,Yes,18
28628,0,6170,109,Home,8.05,Unsecured,Yes,13
28629,0,7111,162,Personal,11.29,Secured,Yes,14
28630,0,29815,26,Home,5.12,Secured,No,14
28631,0,24861,114,Vehicle,13.99,Unsecured,No,14
28632,1,28371,13,Home,10.47,Unsecured,No,24
28633,1,37347,151,Personal,4.19,Secured,No,15
28634,0,23011,78,Education,4.9,Secured,No,20
28635,0,20293,193,Home,9.47,Secured,No,8
28636,0,24765,129,Home,6.29,Secured,Yes,12
28637,0,11061,171,Home,6.46,Unsecured,No,28
28638,0,21180,12,Home,5.94,Secured,Yes,20
28639,0,8245,34,Personal,5.46,Secured,No,13
28640,1,29005,91,Home,11.14,Secured,Yes,13
28641,1,20000,157,Home,4.3,Secured,Yes,23
28642,0,6465,106,Vehicle,10.2,Unsecured,No,27
28643,0,11676,30,Education,6.16,Unsecured,Yes,20
28644,0,20098,51,Home,8.41,Secured,No,24
28645,0,10612,127,Education,13.41,Secured,Yes,27
28646,0,21971,217,Home,7.53,Secured,No,7
28647,0,5476,221,Home,13.05,Unsecured,No,5
28648,1,29990,49,Home,9.79,Unsecured,No,18
28649,0,20229,201,Home,4.03,Unsecured,No,8
28650,1,36340,206,Education,6.33,Unsecured,No,23
28651,0,24655,102,Vehicle,13.77,Secured,No,28
28652,0,20000,96,Education,13.87,Unsecured,No,15
28653,0,22652,181,Home,6.26,Unsecured,No,28
28654,0,24487,133,Home,11.96,Unsecured,Yes,23
28655,0,20420,228,Vehicle,8.92,Unsecured,No,28
28656,0,6488,153,Personal,8.32,Unsecured,Yes,18
28657,0,20000,51,Education,13.57,Unsecured,Yes,15
28658,0,11445,103,Home,12.67,Unsecured,No,5
28659,0,20934,25,Personal,10.81,Unsecured,Yes,10
28660,0,23655,70,Personal,6.34,Unsecured,No,24
28661,0,7178,149,Vehicle,8.8,Secured,Yes,26
28662,0,26478,221,Home,4.63,Secured,Yes,22
28663,0,17508,208,Education,14.74,Unsecured,No,26
28664,1,14042,218,Vehicle,10.14,Unsecured,Yes,13
28665,0,22516,229,Vehicle,14.25,Secured,No,21
28666,0,20000,225,Personal,6.43,Unsecured,No,15
28667,0,20925,125,Home,7.15,Secured,No,11
28668,0,10927,189,Home,7.65,Secured,No,9
28669,0,20000,42,Vehicle,8.23,Secured,No,26
28670,1,25834,161,Education,9.49,Secured,Yes,9
28671,0,34935,224,Home,5.49,Unsecured,Yes,17
28672,0,20000,197,Personal,11.18,Unsecured,No,22
28673,0,6185,94,Vehicle,14.12,Secured,Yes,17
28674,0,20724,28,Vehicle,12.14,Unsecured,No,27
28675,0,9699,139,Home,4.91,Secured,No,29
28676,0,21928,139,Home,4.55,Secured,No,20
28677,0,20545,125,Home,9.59,Secured,No,11
28678,0,20928,155,Vehicle,13.78,Secured,Yes,20
28679,0,7708,112,Education,9.03,Secured,Yes,11
28680,1,23259,196,Education,12.14,Secured,Yes,12
28681,0,41757,44,Home,13.69,Secured,Yes,11
28682,0,24255,20,Education,5.47,Unsecured,No,27
28683,1,21727,208,Home,10.38,Unsecured,Yes,20
28684,0,20000,173,Vehicle,11.25,Secured,No,20
28685,1,28946,151,Education,6.4,Unsecured,No,12
28686,0,30814,165,Home,12.63,Unsecured,No,28
28687,0,21627,40,Education,13.47,Unsecured,Yes,19
28688,0,16147,67,Home,5.35,Unsecured,No,11
28689,1,41299,204,Education,7.12,Unsecured,Yes,17
28690,0,32118,46,Education,8.34,Secured,Yes,27
28691,0,22518,196,Home,4.46,Unsecured,No,12
28692,0,20192,173,Personal,5.03,Unsecured,Yes,13
28693,1,24189,65,Home,11.77,Secured,Yes,20
28694,0,20000,142,Home,8.58,Secured,No,25
28695,0,20000,229,Home,8.67,Secured,Yes,15
28696,0,35976,215,Home,11.98,Secured,No,17
28697,0,23872,95,Home,12.42,Secured,Yes,13
28698,0,19904,170,Education,6.84,Secured,Yes,18
28699,0,16970,230,Home,3.68,Unsecured,No,17
28700,1,10607,106,Home,5.34,Secured,Yes,7
28701,0,33730,20,Vehicle,11.1,Unsecured,No,7
28702,0,24593,48,Vehicle,10.63,Unsecured,Yes,25
28703,0,11168,114,Home,8.44,Secured,No,6
28704,0,20301,45,Home,5.37,Unsecured,No,21
28705,0,22555,140,Home,14.06,Secured,No,20
28706,0,20000,114,Home,8.42,Unsecured,Yes,17
28707,0,20000,222,Vehicle,3.74,Secured,No,10
28708,0,16903,37,Education,4.6,Secured,Yes,10
28709,0,20562,67,Education,5.41,Unsecured,No,20
28710,1,7605,204,Home,4.33,Unsecured,No,22
28711,0,8721,217,Home,5.51,Secured,Yes,15
28712,0,22201,31,Vehicle,9,Secured,Yes,8
28713,0,21036,71,Home,9.28,Unsecured,Yes,11
28714,1,22668,139,Education,10.74,Secured,Yes,7
28715,0,22940,211,Home,4.24,Secured,No,21
28716,1,23349,13,Vehicle,12,Secured,Yes,11
28717,1,13082,121,Home,9.74,Secured,No,27
28718,0,7756,186,Personal,13.49,Secured,No,23
28719,0,20493,99,Home,11.07,Unsecured,Yes,19
28720,0,29065,171,Home,12.86,Secured,No,23
28721,0,20000,14,Education,3.78,Secured,No,7
28722,1,20956,190,Vehicle,9.47,Secured,No,7
28723,0,26897,60,Home,8.3,Secured,Yes,22
28724,0,13774,189,Home,4.74,Secured,Yes,8
28725,0,20561,133,Vehicle,13.48,Secured,Yes,23
28726,0,21619,110,Education,9.84,Unsecured,No,20
28727,0,16942,133,Home,11.49,Unsecured,Yes,13
28728,0,20190,131,Vehicle,3.81,Secured,Yes,23
28729,0,20000,158,Personal,7.15,Secured,No,16
28730,0,7592,176,Home,9.75,Secured,Yes,12
28731,1,10902,83,Education,12.62,Unsecured,Yes,5
28732,0,22216,71,Personal,8.72,Secured,Yes,8
28733,0,21754,174,Home,12.49,Unsecured,Yes,28
28734,0,21119,166,Home,12.24,Unsecured,No,16
28735,0,21342,106,Home,12.18,Unsecured,No,22
28736,0,25119,29,Home,11.09,Secured,Yes,19
28737,0,25698,87,Vehicle,14.26,Unsecured,Yes,13
28738,0,6374,44,Personal,10.34,Secured,Yes,5
28739,0,30635,176,Personal,9.05,Secured,No,9
28740,0,20191,162,Personal,6.27,Unsecured,No,29
28741,0,20000,138,Vehicle,14.29,Unsecured,Yes,11
28742,1,21779,61,Vehicle,14.35,Secured,No,8
28743,0,21212,235,Home,6.15,Unsecured,No,12
28744,0,6382,176,Vehicle,11.59,Secured,No,20
28745,1,21357,62,Home,12.81,Secured,No,23
28746,0,30232,126,Education,5.04,Secured,Yes,12
28747,0,31870,21,Home,9.3,Secured,No,19
28748,0,20000,194,Vehicle,4.73,Secured,No,16
28749,1,21058,203,Education,9.93,Secured,Yes,26
28750,0,24857,172,Personal,9.44,Secured,No,7
28751,0,27467,54,Personal,10.96,Secured,Yes,28
28752,0,23168,214,Home,9.94,Unsecured,No,17
28753,0,7035,19,Home,8.33,Unsecured,Yes,9
28754,0,30172,236,Home,8.83,Secured,Yes,29
28755,1,39342,57,Home,6.86,Secured,Yes,7
28756,0,25299,17,Home,14.34,Secured,No,29
28757,0,25118,141,Education,14.5,Secured,No,10
28758,1,21836,113,Home,4.33,Secured,Yes,18
28759,0,20812,155,Personal,12.85,Unsecured,Yes,19
28760,1,31828,181,Home,10.31,Unsecured,No,12
28761,0,12524,207,Vehicle,14.26,Unsecured,No,20
28762,1,34683,91,Personal,10.53,Secured,No,14
28763,0,16150,12,Home,11.32,Unsecured,Yes,21
28764,0,8114,77,Vehicle,7.88,Unsecured,Yes,6
28765,0,21696,156,Home,11.77,Unsecured,Yes,12
28766,0,22991,219,Vehicle,13.22,Unsecured,No,24
28767,0,20000,143,Vehicle,8.65,Secured,No,8
28768,0,24434,37,Home,5.48,Secured,No,24
28769,1,30914,203,Vehicle,8.14,Unsecured,No,19
28770,1,20725,208,Home,12.56,Secured,No,19
28771,0,24583,91,Personal,3.66,Unsecured,Yes,7
28772,0,20000,163,Vehicle,4.36,Secured,No,12
28773,0,27500,72,Education,4.7,Secured,No,22
28774,0,23016,188,Vehicle,11.83,Unsecured,Yes,10
28775,0,20000,199,Home,3.53,Secured,Yes,19
28776,0,10964,211,Personal,5.23,Secured,Yes,27
28777,0,39226,205,Education,7.89,Unsecured,No,21
28778,0,36713,82,Vehicle,8.06,Secured,Yes,20
28779,0,16726,167,Home,6.22,Unsecured,Yes,12
28780,0,7693,102,Home,6.29,Unsecured,No,12
28781,0,5817,99,Home,14.62,Unsecured,Yes,15
28782,0,11594,53,Vehicle,12.79,Unsecured,No,28
28783,0,20322,42,Vehicle,5.52,Secured,No,26
28784,1,20438,213,Home,12.87,Unsecured,Yes,24
28785,0,35408,115,Home,7.32,Secured,No,26
28786,0,21668,192,Personal,8.3,Secured,No,26
28787,0,32824,40,Home,5.92,Secured,No,15
28788,0,7317,164,Home,3.66,Unsecured,No,18
28789,1,20182,136,Home,10.35,Unsecured,No,11
28790,0,12786,127,Vehicle,5.31,Unsecured,Yes,9
28791,1,41413,58,Home,12.08,Unsecured,No,16
28792,0,20000,166,Vehicle,14.37,Secured,No,24
28793,1,43177,109,Personal,7.05,Secured,No,28
28794,0,33505,230,Home,6.4,Secured,No,16
28795,0,29970,76,Education,6.46,Unsecured,No,11
28796,0,23119,190,Education,14.22,Secured,Yes,9
28797,0,40977,58,Education,9.94,Unsecured,Yes,19
28798,0,5838,116,Personal,10.11,Secured,No,10
28799,1,20000,59,Personal,14.21,Secured,Yes,23
28800,1,26567,172,Education,11.6,Secured,Yes,19
28801,0,37682,100,Home,7.69,Unsecured,No,22
28802,0,20605,116,Vehicle,6.17,Secured,No,7
28803,0,10310,89,Personal,11.9,Secured,No,19
28804,0,13681,150,Personal,3.51,Secured,Yes,11
28805,0,16664,166,Education,10,Unsecured,No,5
28806,0,20037,239,Home,4.16,Unsecured,Yes,23
28807,0,20000,25,Education,6.62,Unsecured,No,26
28808,0,15247,53,Education,10.68,Unsecured,Yes,8
28809,1,7478,220,Home,7.17,Secured,No,16
28810,0,5906,225,Vehicle,8.56,Secured,No,12
28811,0,6571,98,Home,11.75,Unsecured,No,17
28812,0,20772,22,Home,10.22,Secured,Yes,26
28813,0,20349,76,Vehicle,12.62,Unsecured,No,5
28814,0,7202,93,Education,14.99,Secured,No,13
28815,0,6161,91,Home,5.08,Unsecured,Yes,8
28816,1,16809,185,Vehicle,12.9,Secured,No,23
28817,0,22306,176,Home,14.51,Unsecured,No,17
28818,0,22327,85,Home,9.38,Secured,No,15
28819,0,20965,234,Home,13.15,Unsecured,Yes,9
28820,1,21701,208,Home,10.32,Unsecured,No,17
28821,0,20933,86,Vehicle,12.35,Secured,Yes,21
28822,0,8652,207,Home,7.39,Secured,Yes,23
28823,0,23489,150,Education,14.22,Secured,Yes,29
28824,0,20375,226,Vehicle,14.69,Unsecured,No,9
28825,0,27984,222,Personal,5.02,Unsecured,No,15
28826,0,22981,195,Home,12.37,Secured,No,10
28827,1,20000,74,Personal,13.75,Secured,Yes,22
28828,0,8677,223,Personal,14.75,Unsecured,Yes,16
28829,0,24129,211,Home,8.17,Unsecured,Yes,20
28830,1,38466,126,Personal,8.77,Unsecured,No,8
28831,0,20861,90,Home,6.71,Secured,Yes,28
28832,1,22938,116,Home,9.6,Secured,No,18
28833,0,21670,40,Vehicle,4.49,Secured,Yes,21
28834,0,28456,158,Vehicle,11.79,Secured,No,15
28835,0,20051,141,Vehicle,8.42,Secured,Yes,5
28836,0,20415,181,Personal,9.16,Unsecured,Yes,29
28837,0,20012,49,Home,10.74,Secured,No,24
28838,0,10619,106,Home,8.57,Secured,Yes,6
28839,1,21727,37,Home,8.23,Secured,Yes,15
28840,1,21307,130,Home,14.77,Unsecured,Yes,10
28841,0,25904,211,Vehicle,9.92,Secured,Yes,5
28842,0,23204,71,Home,4.55,Unsecured,No,22
28843,0,20919,195,Home,14.87,Secured,No,13
28844,0,7255,166,Home,9.39,Unsecured,Yes,23
28845,0,32263,208,Home,13.43,Secured,Yes,24
28846,0,22870,196,Vehicle,4.21,Unsecured,No,22
28847,0,22839,206,Home,6.01,Secured,Yes,26
28848,0,21317,75,Vehicle,10.16,Secured,Yes,11
28849,0,22692,162,Vehicle,10.95,Secured,No,26
28850,0,20004,142,Home,12.42,Unsecured,Yes,16
28851,1,22517,191,Home,10.42,Secured,No,16
28852,0,27390,98,Education,13.52,Unsecured,Yes,6
28853,1,20000,109,Vehicle,13.47,Secured,Yes,18
28854,0,22945,99,Education,9.67,Secured,No,22
28855,0,29958,63,Home,4.08,Secured,No,18
28856,0,12042,87,Home,12,Unsecured,No,8
28857,1,20000,177,Education,7.05,Unsecured,Yes,5
28858,0,43316,107,Personal,5.18,Secured,No,27
28859,0,20173,195,Education,5.49,Secured,No,19
28860,0,31856,224,Vehicle,11.15,Secured,Yes,24
28861,0,20132,228,Personal,9.93,Secured,No,12
28862,0,29363,34,Personal,4.78,Secured,Yes,13
28863,0,22790,197,Vehicle,4.79,Secured,Yes,8
28864,0,27829,191,Personal,6.07,Unsecured,No,20
